"Peru",1989,
"Peru",1990,
"Peru",1991,37.7692307692
"Peru",1992,
"Peru",1993,
"Peru",1994,
"Peru",1995,
"Peru",1996,
"Peru",1997,38.5576923077
"Peru",1998,40.2115384615
"Peru",1999,
"Peru",2000,
"Peru",2001,
"Peru",2002,
"Peru",2003,
"Peru",2004,
"Peru",2005,
"Peru",2006,
"Peru",2007,
"Poland",1980,
"Poland",1981,
"Poland",1982,
"Poland",1983,
"Poland",1984,
"Poland",1985,
"Poland",1986,
"Poland",1987,
"Poland",1988,
"Poland",1989,
"Poland",1990,
"Poland",1991,
"Poland",1992,
"Poland",1993,
"Poland",1994,
"Poland",1995,
"Poland",1996,
"Poland",1997,
"Poland",1998,
"Poland",1999,
"Poland",2000,38.2307692308
"Poland",2001,37.9615384615
"Poland",2002,38.0576923077
"Poland",2003,38.1538461538
"Poland",2004,38.1346153846
"Poland",2005,38.3461538462
"Poland",2006,38.1730769231
"Poland",2007,38
"Portugal",1980,
"Portugal",1981,
"Portugal",1982,
"Portugal",1983,
"Portugal",1984,
"Portugal",1985,
"Portugal",1986,37.3653846154
"Portugal",1987,37.6730769231
"Portugal",1988,37.6346153846
"Portugal",1989,38
"Portugal",1990,37.7307692308
"Portugal",1991,36.3076923077
"Portugal",1992,35.6346153846
"Portugal",1993,35.5769230769
"Portugal",1994,35.3461538462
"Portugal",1995,36.4807692308
"Portugal",1996,35.5384615385
"Portugal",1997,34.8461538462
"Portugal",1998,34.5961538462
"Portugal",1999,34.8461538462
"Portugal",2000,33.9423076923
"Portugal",2001,34.0192307692
"Portugal",2002,33.9807692308
"Portugal",2003,33.5
"Portugal",2004,33.9038461538
"Portugal",2005,33.6923076923
"Portugal",2006,33.8076923077
"Portugal",2007,33.2307692308
"Slovakia",1980,
"Slovakia",1981,
"Slovakia",1982,
"Slovakia",1983,
"Slovakia",1984,
"Slovakia",1985,
"Slovakia",1986,
"Slovakia",1987,
"Slovakia",1988,
"Slovakia",1989,
"Slovakia",1990,
"Slovakia",1991,
"Slovakia",1992,
"Slovakia",1993,
"Slovakia",1994,35.6461533767
"Slovakia",1995,36.1423081618
"Slovakia",1996,35.375
"Slovakia",1997,35.2653855544
"Slovakia",1998,34.5730778621
"Slovakia",1999,34.7769235464
"Slovakia",2000,34.8288456843
"Slovakia",2001,34.5961538462
"Slovakia",2002,33.5846158541
"Slovakia",2003,32.1730769231
"Slovakia",2004,32.8365384615
"Slovakia",2005,33.488462008
"Slovakia",2006,33.6346153846
"Slovakia",2007,
"Spain",1980,36.7769235464
"Spain",1981,36.1211547852
"Spain",1982,35.7173086313
"Spain",1983,35.1038466233
"Spain",1984,34.2423072228
"Spain",1985,34.0519221379
"Spain",1986,33.9134615385
"Spain",1987,33.7461547852
"Spain",1988,33.6788470928
"Spain",1989,33.4500004695
"Spain",1990,33.4807692308
"Spain",1991,33.6480759841
"Spain",1992,33.4923072228
"Spain",1993,33.3403836764
"Spain",1994,33.3307682918
"Spain",1995,33.3250004695
"Spain",1996,33.2403846154
"Spain",1997,33.238462008
"Spain",1998,33.2999995305
"Spain",1999,33.3096149151
"Spain",2000,33.2807687613
"Spain",2001,33.2038456843
"Spain",2002,33.0942312387
"Spain",2003,32.8038470928
"Spain",2004,32.5057701698
"Spain",2005,32.1519235464
"Spain",2006,31.8211529072
"Spain",2007,31.7730759841
"Sri Lanka",1980,
"Sri Lanka",1981,
"Sri Lanka",1982,
"Sri Lanka",1983,
"Sri Lanka",1984,
"Sri Lanka",1985,
"Sri Lanka",1986,
"Sri Lanka",1987,
"Sri Lanka",1988,
"Sri Lanka",1989,
"Sri Lanka",1990,
"Sri Lanka",1991,
"Sri Lanka",1992,
"Sri Lanka",1993,
"Sri Lanka",1994,44
"Sri Lanka",1995,
"Sri Lanka",1996,
"Sri Lanka",1997,
"Sri Lanka",1998,
"Sri Lanka",1999,
"Sri Lanka",2000,
"Sri Lanka",2001,
"Sri Lanka",2002,
"Sri Lanka",2003,
"Sri Lanka",2004,
"Sri Lanka",2005,
"Sri Lanka",2006,
"Sri Lanka",2007,
"Sweden",1980,29.1692317082
"Sweden",1981,29.0076927772
"Sweden",1982,29.2788461538
"Sweden",1983,29.4576932467
"Sweden",1984,29.5
"Sweden",1985,29.5788456843
"Sweden",1986,29.5403841459
"Sweden",1987,29.7346144456
"Sweden",1988,30.1115394005
"Sweden",1989,30.088461069
"Sweden",1990,30.0173081618
"Sweden",1991,29.7634605995
"Sweden",1992,30.1019240159
"Sweden",1993,30.7100008451
"Sweden",1994,30.9224994366
"Sweden",1995,30.9453852727
"Sweden",1996,31.0286536584
"Sweden",1997,32.2136535645
"Sweden",1998,31.6540386493
"Sweden",1999,31.0182682918
"Sweden",2000,30.2773085374
"Sweden",2001,29.3571143517
"Sweden",2002,29.5073077862
"Sweden",2003,29.9817317082
"Sweden",2004,30.2809612568
"Sweden",2005,30.9025010329
"Sweden",2006,30.3036545974
"Sweden",2007,30.0330763597
"Switzerland",1980,34.7038456843
"Switzerland",1981,34.3346158541
"Switzerland",1982,34.1230773926
"Switzerland",1983,33.8423086313
"Switzerland",1984,33.4788466233
"Switzerland",1985,33.3596144456
"Switzerland",1986,33.1961529072
"Switzerland",1987,33.1730769231
"Switzerland",1988,33.1626915565
"Switzerland",1989,32.8730773926
"Switzerland",1990,32.6913452148
"Switzerland",1991,32.6469233586
"Switzerland",1992,32.8359609751
"Switzerland",1993,32.7711533767
"Switzerland",1994,33.1721144456
"Switzerland",1995,32.738462008
"Switzerland",1996,32.2000004695
"Switzerland",1997,31.9538456843
"Switzerland",1998,32.0923086313
"Switzerland",1999,32.5065378042
"Switzerland",2000,32.3961533767
"Switzerland",2001,31.6576913687
"Switzerland",2002,31.3326932467
"Switzerland",2003,31.525000939
"Switzerland",2004,32.099999061
"Switzerland",2005,32.1038466233
"Switzerland",2006,31.8711547852
"Switzerland",2007,
"Thailand",1980,
"Thailand",1981,
"Thailand",1982,
"Thailand",1983,
"Thailand",1984,
"Thailand",1985,
"Thailand",1986,
"Thailand",1987,
"Thailand",1988,
"Thailand",1989,
"Thailand",1990,
"Thailand",1991,
"Thailand",1992,
"Thailand",1993,
"Thailand",1994,42.8461538462
"Thailand",1995,
"Thailand",1996,
"Thailand",1997,
"Thailand",1998,
"Thailand",1999,
"Thailand",2000,
"Thailand",2001,
"Thailand",2002,
"Thailand",2003,
"Thailand",2004,
"Thailand",2005,
"Thailand",2006,
"Thailand",2007,
"Turkey",1980,
"Turkey",1981,
"Turkey",1982,
"Turkey",1983,
"Turkey",1984,
"Turkey",1985,
"Turkey",1986,
"Turkey",1987,
"Turkey",1988,
"Turkey",1989,
"Turkey",1990,
"Turkey",1991,
"Turkey",1992,
"Turkey",1993,
"Turkey",1994,
"Turkey",1995,
"Turkey",1996,
"Turkey",1997,
"Turkey",1998,
"Turkey",1999,
"Turkey",2000,
"Turkey",2001,
"Turkey",2002,
"Turkey",2003,
"Turkey",2004,36.8846153846
"Turkey",2005,36.8846153846
"Turkey",2006,
"Turkey",2007,
"United Kingdom",1980,34.0865384615
"United Kingdom",1981,32.988462008
"United Kingdom",1982,33.275000939
"United Kingdom",1983,33.011537992
"United Kingdom",1984,33.3192302997
"United Kingdom",1985,33.9538456843
"United Kingdom",1986,34.0057701698
"United Kingdom",1987,33.7999995305
"United Kingdom",1988,34.5730778621
"United Kingdom",1989,34.3423086313
"United Kingdom",1990,34.0519221379
"United Kingdom",1991,33.9901921199
"United Kingdom",1992,33.3153850849
"United Kingdom",1993,33.1942302997
"United Kingdom",1994,33.463461069
"United Kingdom",1995,33.511537992
"United Kingdom",1996,33.4923072228
"United Kingdom",1997,33.4709613507
"United Kingdom",1998,33.3538466233
"United Kingdom",1999,33.1307701698
"United Kingdom",2000,32.911538931
"United Kingdom",2001,32.9673086313
"United Kingdom",2002,32.6096144456
"United Kingdom",2003,32.2461547852
"United Kingdom",2004,32.1519235464
"United Kingdom",2005,32.2269240159
"United Kingdom",2006,32.0903836764
"United Kingdom",2007,32.1153846154
"United States",1980,34.8076923077
"United States",1981,34.6346153846
"United States",1982,34.5576923077
"United States",1983,34.9230769231
"United States",1984,35.2692307692
"United States",1985,35.2307692308
"United States",1986,35.0961538462
"United States",1987,35.1923076923
"United States",1988,35.25
"United States",1989,35.4807692308
"United States",1990,35.1346153846
"United States",1991,34.9038461538
"United States",1992,34.9230769231
"United States",1993,35.0961538462
"United States",1994,35.25
"United States",1995,35.3846153846
"United States",1996,35.2307692308
"United States",1997,35.4230769231
"United States",1998,35.4423076923
"United States",1999,35.4615384615
"United States",2000,35.2307692308
"United States",2001,34.8269230769
"United States",2002,34.75
"United States",2003,34.5576923077
"United States",2004,34.5961538462
"United States",2005,34.5192307692
"United States",2006,34.5576923077
"United States",2007,34.5
"Uruguay",1980,
"Uruguay",1981,
"Uruguay",1982,
"Uruguay",1983,
"Uruguay",1984,
"Uruguay",1985,
"Uruguay",1986,
"Uruguay",1987,
"Uruguay",1988,
"Uruguay",1989,
"Uruguay",1990,34.3846153846
"Uruguay",1991,
"Uruguay",1992,
"Uruguay",1993,
"Uruguay",1994,
"Uruguay",1995,
"Uruguay",1996,
"Uruguay",1997,33.5192307692
"Uruguay",1998,
"Uruguay",1999,33.1153846154
"Uruguay",2000,
"Uruguay",2001,
"Uruguay",2002,
"Uruguay",2003,
"Uruguay",2004,
"Uruguay",2005,
"Uruguay",2006,
"Uruguay",2007,
"Venezuela",1980,
"Venezuela",1981,
"Venezuela",1982,
"Venezuela",1983,
"Venezuela",1984,
"Venezuela",1985,
"Venezuela",1986,
"Venezuela",1987,
"Venezuela",1988,
"Venezuela",1989,
"Venezuela",1990,
"Venezuela",1991,
"Venezuela",1992,
"Venezuela",1993,
"Venezuela",1994,
"Venezuela",1995,
"Venezuela",1996,
"Venezuela",1997,33.5192307692
"Venezuela",1998,
"Venezuela",1999,32.1730769231
"Venezuela",2000,
"Venezuela",2001,
"Venezuela",2002,
"Venezuela",2003,
"Venezuela",2004,
"Venezuela",2005,
"Venezuela",2006,
"Venezuela",2007,
